"model_code","response","response_label","effect_group","effect_type","term","estimate","std.error","statistic","p.value","conf.low","conf.high","odds_ratio","or_conf.low","or_conf.high","class","window","class_label","benchmark_class","benchmark_label","term_label","n_subjects","n_pseudo_rows","total_weight"
"UHSES","DNKA","Alcohol use","Intercept","intercept","(Intercept)",-4.95401542113575,0.556264113515282,-8.90586917395967,5.29693674368382e-19,-6.0442930836257,-3.8637377586458,0.00705502308781883,0.00237135659740904,0.0209893994113072,,,,,,"Intercept",1540,12509,1539.76601300001
"UHSES","DNKA","Alcohol use","Two-window class history","early_class","early_class1",0.0479119047736215,0.275557066391604,0.173872894645831,0.861965355070022,-0.492179945353922,0.588003754901165,1.04907823246915,0.611292356715412,1.80039080441661,1,"Early Childhood (0–5 Years)","Chronic Low SES",3,"Stable Higher SES","Early: Chronic Low SES vs Stable Higher SES",1540,12509,1539.76601300001
"UHSES","DNKA","Alcohol use","Two-window class history","early_class","early_class2",0.118086620258154,0.251922543879153,0.468741774514632,0.639254223197926,-0.375681565744985,0.611854806261294,1.12534158452427,0.686821005559277,1.84384821024566,2,"Early Childhood (0–5 Years)","Improving from Low SES",3,"Stable Higher SES","Early: Improving from Low SES vs Stable Higher SES",1540,12509,1539.76601300001
"UHSES","DNKA","Alcohol use","Two-window class history","early_class","early_class4",0.159169867324621,0.264435828185217,0.60192247176557,0.547225745161763,-0.359124355918404,0.677464090567646,1.17253710550608,0.698287509767466,1.96887849855199,4,"Early Childhood (0–5 Years)","Late Improvement from Chronic Low SES",3,"Stable Higher SES","Early: Late Improvement from Chronic Low SES vs Stable Higher SES",1540,12509,1539.76601300001
"UHSES","DNKA","Alcohol use","Two-window class history","mid_class","mid_class1",-0.0169443672204711,0.184815502022431,-0.0916826079795766,0.926950216006857,-0.379182751184435,0.345294016743493,0.983198381172208,0.684420522575293,1.412405129382,1,"Middle–Late Childhood (6–12 Years)","Late Improvement from Chronic Low SES",2,"Stable Higher SES","Middle-late: Late Improvement from Chronic Low SES vs Stable Higher SES",1540,12509,1539.76601300001
"UHSES","DNKA","Alcohol use","Two-window class history","mid_class","mid_class3",0.112399088660564,0.170932224290461,0.657565237491831,0.510817538176821,-0.22262807094874,0.447426248269868,1.11895933553003,0.800412490598644,1.56428092924107,3,"Middle–Late Childhood (6–12 Years)","Persistent Moderate Low SES",2,"Stable Higher SES","Middle-late: Persistent Moderate Low SES vs Stable Higher SES",1540,12509,1539.76601300001
"UHSES","DNKA","Alcohol use","Two-window class history","mid_class","mid_class4",-0.197815289258799,0.133499474883299,-1.48176829483205,0.138401957963906,-0.459474260030065,0.063843681512466,0.820521398257038,0.631615623811221,1.06592576183471,4,"Middle–Late Childhood (6–12 Years)","Early Improvement from Mild Low SES",2,"Stable Higher SES","Middle-late: Early Improvement from Mild Low SES vs Stable Higher SES",1540,12509,1539.76601300001
"UHSES","DNKA","Alcohol use","Two-window class history","mid_class","mid_class5",-0.201187213943313,0.192256468201892,-1.04645225112552,0.295352279395685,-0.578009891619022,0.175635463732396,0.8177593212749,0.561013734480597,1.19200345095137,5,"Middle–Late Childhood (6–12 Years)","Chronic Low SES",2,"Stable Higher SES","Middle-late: Chronic Low SES vs Stable Higher SES",1540,12509,1539.76601300001
"UHSES","DNKA","Alcohol use","Fixed covariate","fixed_covariate","SEXMale",0.524278186418615,0.119546055475195,4.38557495129899,1.15679816276527e-05,0.289967917687233,0.758588455149997,1.6892390924947,1.33638461302858,2.13526007692165,,,,,,"Male vs Female",1540,12509,1539.76601300001
"UHSES","DNKA","Alcohol use","Fixed covariate","fixed_covariate","AGE",0.252947511054531,0.0435721680675832,5.8052541857039,6.42684291698757e-09,0.167546061642068,0.338348960466994,1.28781567897363,1.18239975220477,1.40262988039182,,,,,,"Age (per year)",1540,12509,1539.76601300001
"UHSES","DNKA","Alcohol use","Fixed covariate","fixed_covariate","RURALYes",-0.110960424095479,0.138609094884447,-0.800527730074152,0.423405103825712,-0.382634250068994,0.160713401878037,0.89497416764037,0.682062317916506,1.17434835454672,,,,,,"Rural vs non-rural",1540,12509,1539.76601300001
"UHSES","DNKA","Alcohol use","Fixed covariate","fixed_covariate","CLYR",-0.0293581220384666,0.0461299895843805,-0.636421605618728,0.524501662336597,-0.119772901623852,0.0610566575469192,0.971068641107473,0.887121877780711,1.06295913713832,,,,,,"Calendar year (per unit)",1540,12509,1539.76601300001
"UHSES","ESXC","Ever had sexual intercourse","Intercept","intercept","(Intercept)",-16.7915338523464,1.01099530854532,-16.6089137213773,6.00711493479293e-62,-18.7730846570953,-14.8099830475976,5.09952241692848e-08,7.0299611525281e-09,3.69918528943851e-07,,,,,,"Intercept",1523,12386,1522.76801400001
"UHSES","ESXC","Ever had sexual intercourse","Two-window class history","early_class","early_class1",-0.0274042590768244,0.42524789284294,-0.0644430214424269,0.948617475038968,-0.860890129048987,0.806081610895338,0.972967830932681,0.422785581048066,2.23911704293014,1,"Early Childhood (0–5 Years)","Chronic Low SES",3,"Stable Higher SES","Early: Chronic Low SES vs Stable Higher SES",1523,12386,1522.76801400001
"UHSES","ESXC","Ever had sexual intercourse","Two-window class history","early_class","early_class2",-0.324404758900404,0.409817314863346,-0.791583828049279,0.4286033795902,-1.12764669603256,0.478837178231754,0.722957559643987,0.323794347053761,1.61419628786665,2,"Early Childhood (0–5 Years)","Improving from Low SES",3,"Stable Higher SES","Early: Improving from Low SES vs Stable Higher SES",1523,12386,1522.76801400001
"UHSES","ESXC","Ever had sexual intercourse","Two-window class history","early_class","early_class4",-0.0538011272835084,0.416581045847517,-0.129149244354246,0.89723955689281,-0.870299977144641,0.762697722577624,0.947620543635391,0.418825892206215,2.14405248440967,4,"Early Childhood (0–5 Years)","Late Improvement from Chronic Low SES",3,"Stable Higher SES","Early: Late Improvement from Chronic Low SES vs Stable Higher SES",1523,12386,1522.76801400001
"UHSES","ESXC","Ever had sexual intercourse","Two-window class history","mid_class","mid_class1",-0.419849137104554,0.267030450456274,-1.57228936395516,0.115883458569284,-0.94322881999885,0.103530545789743,0.65714595127818,0.389368602403869,1.10907967056209,1,"Middle–Late Childhood (6–12 Years)","Late Improvement from Chronic Low SES",2,"Stable Higher SES","Middle-late: Late Improvement from Chronic Low SES vs Stable Higher SES",1523,12386,1522.76801400001
"UHSES","ESXC","Ever had sexual intercourse","Two-window class history","mid_class","mid_class3",0.0393174322283882,0.238972481874589,0.164527028049287,0.869316271347278,-0.429068632245806,0.507703496702583,1.04010059270265,0.651115240146286,1.66147123617833,3,"Middle–Late Childhood (6–12 Years)","Persistent Moderate Low SES",2,"Stable Higher SES","Middle-late: Persistent Moderate Low SES vs Stable Higher SES",1523,12386,1522.76801400001
"UHSES","ESXC","Ever had sexual intercourse","Two-window class history","mid_class","mid_class4",-0.0688375969791614,0.182901766031319,-0.376363763307643,0.706646481607118,-0.427325058400547,0.289649864442224,0.933478267459267,0.65225149793608,1.33595963915157,4,"Middle–Late Childhood (6–12 Years)","Early Improvement from Mild Low SES",2,"Stable Higher SES","Middle-late: Early Improvement from Mild Low SES vs Stable Higher SES",1523,12386,1522.76801400001
"UHSES","ESXC","Ever had sexual intercourse","Two-window class history","mid_class","mid_class5",0.252855911672662,0.254092852616973,0.995131933340228,0.319672101313483,-0.245166079456605,0.750877902801928,1.28769772125598,0.782574557891307,2.11885935289779,5,"Middle–Late Childhood (6–12 Years)","Chronic Low SES",2,"Stable Higher SES","Middle-late: Chronic Low SES vs Stable Higher SES",1523,12386,1522.76801400001
"UHSES","ESXC","Ever had sexual intercourse","Fixed covariate","fixed_covariate","SEXMale",0.0147620416435116,0.167474033565545,0.0881452564867861,0.929761226862745,-0.313487064144957,0.34301114743198,1.01487153871691,0.730893833679136,1.40918447062693,,,,,,"Male vs Female",1523,12386,1522.76801400001
