"model_code","response","response_label","effect_group","effect_type","term","estimate","std.error","statistic","p.value","conf.low","conf.high","odds_ratio","or_conf.low","or_conf.high","class","window","class_label","benchmark_class","benchmark_label","term_label","n_subjects","n_pseudo_rows","total_weight"
"JMAES","DPBN","Adolescent depressive symptoms","Fixed covariate","fixed_covariate","SEXMale",-1.11088604918766,0.196367152895991,-5.657188754863,1.53872510365372e-08,-1.4957656688638,-0.72600642951152,0.329267084952838,0.224076970272107,0.48383737562001,,,,,,"Male vs Female",3391,30537,3390.40802600012
"JMAES","DPBN","Adolescent depressive symptoms","Fixed covariate","fixed_covariate","AGE",0.0556287848442505,0.0514743624204341,1.08070857468585,0.279826767639868,-0.0452609654998004,0.156518535188301,1.05720516030755,0.955748032022758,1.1694324377686,,,,,,"Age (per year)",3391,30537,3390.40802600012
"JMAES","DPBN","Adolescent depressive symptoms","Fixed covariate","fixed_covariate","RURALYes",-0.311279217954907,0.17645354663279,-1.76408592456742,0.0777175138649882,-0.657128169355176,0.0345697334453624,0.732509317558886,0.518337777377418,1.03517421212364,,,,,,"Rural vs non-rural",3391,30537,3390.40802600012
"JMAES","DPBN","Adolescent depressive symptoms","Fixed covariate","fixed_covariate","CLYR",0.0126729766569163,0.0587902566936934,0.21556253314124,0.829328763365997,-0.102555926462723,0.127901879776555,1.01275361912556,0.902527673161181,1.13644148933343,,,,,,"Calendar year (per unit)",3391,30537,3390.40802600012
"JMAES","DPBN","Adolescent depressive symptoms","Adolescent pathway","mediator","DNKA",0.298234142203876,0.187344338751691,1.59190367956173,0.111406348672567,-0.068960761749438,0.665429046157189,1.34747725223986,0.933363302902834,1.9453249765198,,"Adolescent pathway block",,,,"Alcohol use",3391,30537,3390.40802600012
"JMAES","DPBN","Adolescent depressive symptoms","Adolescent pathway","mediator","ESXC",0.57892177153332,0.23509226437224,2.46253007549695,0.013796060173195,0.11814093336373,1.03970260970291,1.78411371110168,1.12540270698042,2.8283757577601,,"Adolescent pathway block",,,,"Ever had sexual intercourse",3391,30537,3390.40802600012
"JMAES","DPBN","Adolescent depressive symptoms","Adolescent pathway","mediator","FDSC",0.752791078730452,0.16939759702852,4.44393009071853,8.83303166927284e-06,0.420771788554552,1.08481036890635,2.12291698385095,1.52313664152833,2.95887867013737,,"Adolescent pathway block",,,,"Food insecurity",3391,30537,3390.40802600012
"JMAES","DPBN","Adolescent depressive symptoms","Adolescent pathway","mediator","GOVG",0.452082196015236,0.194307045449851,2.32663820793835,0.0199845291847906,0.0712403869335285,0.832924005096944,1.57158112097461,1.07383933178854,2.30003422922693,,"Adolescent pathway block",,,,"Lack of government grant receipt",3391,30537,3390.40802600012
"JMAES","DPBN","Adolescent depressive symptoms","Adolescent pathway","mediator","VLNC",0.550219070991111,0.172683313726761,3.18628974112535,0.00144110194381034,0.211759776086658,0.888678365895563,1.73363276491813,1.23585096846074,2.43191342669821,,"Adolescent pathway block",,,,"Violence exposure",3391,30537,3390.40802600012
"JMAES","DPBN","Adolescent depressive symptoms","Adolescent pathway","mediator","SCSP",-0.0304041046875553,0.289804654821722,-0.104912409727369,0.91644531177454,-0.59842122813813,0.53761301876302,0.97005345118588,0.549678768784792,1.71191567074342,,"Adolescent pathway block",,,,"Low social support",3391,30537,3390.40802600012
"JMAES","DPBN","Adolescent depressive symptoms","Adolescent pathway","mediator","SCHL",-0.394287965136073,0.243281378800953,-1.62070754070607,0.105080375653189,-0.871119467585941,0.082543537313794,0.674159893740234,0.418482808986893,1.08604595593335,,"Adolescent pathway block",,,,"School disengagement",3391,30537,3390.40802600012
